"REF_DATE","GEO","DGUID","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.092","","","","3"
"2002-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","10.795","","","","3"
"2002-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.297","","","","3"
"2003-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.756","","","","3"
"2003-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","10.414","","","","3"
"2003-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.342","","","","3"
"2003-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.094","","","","3"
"2003-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","10.239","","","","3"
"2003-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","7.855","","","","3"
"2003-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","14.861","","","","3"
"2003-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","9.574","","","","3"
"2003-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","5.287","","","","3"
"2003-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.628","","","","3"
"2003-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","9.595","","","","3"
"2003-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.033","","","","3"
"2003-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.827","","","","3"
"2003-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","9.603","","","","3"
"2003-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.224","","","","3"
"2003-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.919","","","","3"
"2003-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","10.030","","","","3"
"2003-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.889","","","","3"
"2003-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.302","","","","3"
"2003-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","11.067","","","","3"
"2003-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.235","","","","3"
"2003-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","30.748","","","","3"
"2003-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","10.635","","","","3"
"2003-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","20.113","","","","3"
"2003-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","27.447","","","","3"
"2003-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","11.348","","","","3"
"2003-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.099","","","","3"
"2003-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","28.619","","","","3"
"2003-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","9.965","","","","3"
"2003-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","18.654","","","","3"
"2003-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","30.338","","","","3"
"2003-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","10.799","","","","3"
"2003-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.539","","","","3"
"2003-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","27.501","","","","3"
"2003-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","12.234","","","","3"
"2003-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.267","","","","3"
"2004-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.342","","","","3"
"2004-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","9.374","","","","3"
"2004-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.968","","","","3"
"2004-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.744","","","","3"
"2004-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","9.409","","","","3"
"2004-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.335","","","","3"
"2004-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","30.043","","","","3"
"2004-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","11.046","","","","3"
"2004-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","18.997","","","","3"
"2004-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","34.877","","","","3"
"2004-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","10.854","","","","3"
"2004-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","24.023","","","","3"
"2004-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","36.109","","","","3"
"2004-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","11.273","","","","3"
"2004-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","24.836","","","","3"
"2004-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","27.880","","","","3"
"2004-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","11.135","","","","3"
"2004-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.745","","","","3"
"2004-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","25.426","","","","3"
"2004-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","10.910","","","","3"
"2004-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.516","","","","3"
"2004-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","30.707","","","","3"
"2004-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","10.309","","","","3"
"2004-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","20.398","","","","3"
"2004-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.522","","","","3"
"2004-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","10.332","","","","3"
"2004-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.190","","","","3"
"2004-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","27.501","","","","3"
"2004-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","10.512","","","","3"
"2004-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.989","","","","3"
"2004-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","36.033","","","","3"
"2004-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","9.977","","","","3"
"2004-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","26.056","","","","3"
"2004-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","25.750","","","","3"
"2004-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","9.029","","","","3"
"2004-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.721","","","","3"
"2005-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.177","","","","3"
"2005-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","9.105","","","","3"
"2005-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.072","","","","3"
"2005-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.801","","","","3"
"2005-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","9.451","","","","3"
"2005-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.350","","","","3"
"2005-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.719","","","","3"
"2005-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.686","","","","3"
"2005-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.033","","","","3"
"2005-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","34.064","","","","3"
"2005-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.582","","","","3"
"2005-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","25.482","","","","3"
"2005-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.544","","","","3"
"2005-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.380","","","","3"
"2005-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.164","","","","3"
"2005-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.623","","","","3"
"2005-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.330","","","","3"
"2005-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.293","","","","3"
"2005-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","28.415","","","","3"
"2005-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.553","","","","3"
"2005-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.862","","","","3"
"2005-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.873","","","","3"
"2005-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.349","","","","3"
"2005-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.524","","","","3"
"2005-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","31.422","","","","3"
"2005-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","9.954","","","","3"
"2005-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","21.468","","","","3"
"2005-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","26.039","","","","3"
"2005-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.424","","","","3"
"2005-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.615","","","","3"
"2005-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","28.110","","","","3"
"2005-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.290","","","","3"
"2005-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.820","","","","3"
"2005-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","25.782","","","","3"
"2005-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.264","","","","3"
"2005-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.518","","","","3"
"2006-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.295","","","","3"
"2006-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.835","","","","3"
"2006-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","8.460","","","","3"
"2006-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.471","","","","3"
"2006-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.541","","","","3"
"2006-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.930","","","","3"
"2006-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","26.485","","","","3"
"2006-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.921","","","","3"
"2006-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.564","","","","3"
"2006-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","19.787","","","","3"
"2006-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.395","","","","3"
"2006-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.392","","","","3"
"2006-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.212","","","","3"
"2006-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.145","","","","3"
"2006-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.067","","","","3"
"2006-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.533","","","","3"
"2006-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.342","","","","3"
"2006-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.191","","","","3"
"2006-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.516","","","","3"
"2006-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.515","","","","3"
"2006-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.001","","","","3"
"2006-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.472","","","","3"
"2006-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.389","","","","3"
"2006-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.083","","","","3"
"2006-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.198","","","","3"
"2006-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.066","","","","3"
"2006-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.132","","","","3"
"2006-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","36.070","","","","3"
"2006-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.629","","","","3"
"2006-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","28.441","","","","3"
"2006-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","26.556","","","","3"
"2006-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.487","","","","3"
"2006-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.069","","","","3"
"2006-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","25.960","","","","3"
"2006-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.199","","","","3"
"2006-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.761","","","","3"
"2007-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.016","","","","3"
"2007-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.385","","","","3"
"2007-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.631","","","","3"
"2007-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.271","","","","3"
"2007-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.416","","","","3"
"2007-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.855","","","","3"
"2007-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.161","","","","3"
"2007-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.589","","","","3"
"2007-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.572","","","","3"
"2007-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.380","","","","3"
"2007-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.179","","","","3"
"2007-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.201","","","","3"
"2007-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.987","","","","3"
"2007-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.017","","","","3"
"2007-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.970","","","","3"
"2007-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.101","","","","3"
"2007-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.799","","","","3"
"2007-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.302","","","","3"
"2007-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","19.301","","","","3"
"2007-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.666","","","","3"
"2007-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.635","","","","3"
"2007-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.742","","","","3"
"2007-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.304","","","","3"
"2007-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.438","","","","3"
"2007-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","42.092","","","","3"
"2007-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.801","","","","3"
"2007-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","34.291","","","","3"
"2007-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.419","","","","3"
"2007-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.937","","","","3"
"2007-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.482","","","","3"
"2007-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.242","","","","3"
"2007-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.801","","","","3"
"2007-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.441","","","","3"
"2007-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.858","","","","3"
"2007-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.809","","","","3"
"2007-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.049","","","","3"
"2008-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","19.143","","","","3"
"2008-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.896","","","","3"
"2008-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.247","","","","3"
"2008-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","29.388","","","","3"
"2008-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.375","","","","3"
"2008-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","21.013","","","","3"
"2008-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.546","","","","3"
"2008-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.561","","","","3"
"2008-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.985","","","","3"
"2008-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.640","","","","3"
"2008-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.312","","","","3"
"2008-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.328","","","","3"
"2008-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","26.498","","","","3"
"2008-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","8.087","","","","3"
"2008-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","18.411","","","","3"
"2008-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","19.222","","","","3"
"2008-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.682","","","","3"
"2008-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.540","","","","3"
"2008-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.738","","","","3"
"2008-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.325","","","","3"
"2008-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.413","","","","3"
"2008-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.794","","","","3"
"2008-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.675","","","","3"
"2008-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.119","","","","3"
"2008-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.360","","","","3"
"2008-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.309","","","","3"
"2008-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.051","","","","3"
"2008-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","19.343","","","","3"
"2008-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.719","","","","3"
"2008-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.624","","","","3"
"2008-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","28.517","","","","3"
"2008-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.547","","","","3"
"2008-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","22.970","","","","3"
"2008-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.477","","","","3"
"2008-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.645","","","","3"
"2008-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.832","","","","3"
"2009-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.830","","","","3"
"2009-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.768","","","","3"
"2009-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.062","","","","3"
"2009-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","11.174","","","","3"
"2009-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.954","","","","3"
"2009-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","7.220","","","","3"
"2009-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.686","","","","3"
"2009-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.165","","","","3"
"2009-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.521","","","","3"
"2009-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.450","","","","3"
"2009-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.169","","","","3"
"2009-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.281","","","","3"
"2009-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","19.004","","","","3"
"2009-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.710","","","","3"
"2009-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.294","","","","3"
"2009-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.757","","","","3"
"2009-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.601","","","","3"
"2009-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.156","","","","3"
"2009-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.234","","","","3"
